provider_id,state,hospital_type,hospital_ownership,emergency_services,meets_criteria_for_meaningful_use_of_ehrs,hospital_overall_rating,mortality_national_comparison,safety_of_care_national_comparison,readmission_national_comparison,patient_experience_national_comparison,effectiveness_of_care_national_comparison,timeliness_of_care_national_comparison,efficient_use_of_medical_imaging_national_comparison
450462,TX,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,3.0,3.0,2.0,2.0,2.0,2.0
450465,TX,Acute Care Hospitals,Government - Hospital District or Authority,1,1,3,2.0,2.0,2.0,2.0,2.0,2.0,
450469,TX,Acute Care Hospitals,Proprietary,1,1,3,2.0,1.0,2.0,1.0,2.0,3.0,2.0
450475,TX,Acute Care Hospitals,Voluntary non-profit - Private,0,1,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0
450484,TX,Acute Care Hospitals,Proprietary,1,1,3,2.0,1.0,2.0,2.0,2.0,3.0,2.0
450488,TX,Acute Care Hospitals,Proprietary,1,1,,,,,,,,
450489,TX,Acute Care Hospitals,Government - Hospital District or Authority,1,1,,,,,,2.0,3.0,
450498,TX,Acute Care Hospitals,Government - Hospital District or Authority,1,1,3,2.0,,2.0,,2.0,3.0,
450518,TX,Acute Care Hospitals,Proprietary,1,1,3,2.0,3.0,3.0,1.0,1.0,1.0,1.0
450537,TX,Acute Care Hospitals,Government - Hospital District or Authority,1,1,4,2.0,2.0,3.0,2.0,2.0,3.0,3.0
450539,TX,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,2.0,2.0,1.0,2.0,2.0
450558,TX,Acute Care Hospitals,Proprietary,1,1,3,1.0,3.0,3.0,1.0,2.0,2.0,2.0
450563,TX,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,1.0,3.0,3.0,2.0,3.0,2.0
450565,TX,Acute Care Hospitals,Government - Hospital District or Authority,1,1,2,2.0,,2.0,2.0,2.0,3.0,1.0
450571,TX,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,3.0,3.0,3.0,3.0,3.0,2.0
450573,TX,Acute Care Hospitals,Government - Local,1,1,3,2.0,,2.0,2.0,2.0,2.0,2.0
450578,TX,Acute Care Hospitals,Government - Hospital District or Authority,1,1,,,,,,2.0,2.0,
450580,TX,Acute Care Hospitals,Government - Hospital District or Authority,1,1,2,2.0,,2.0,,1.0,3.0,2.0
450584,TX,Acute Care Hospitals,Government - Hospital District or Authority,1,1,,,,,,2.0,3.0,2.0
450586,TX,Acute Care Hospitals,Government - Hospital District or Authority,1,1,4,2.0,,2.0,,2.0,3.0,
450587,TX,Acute Care Hospitals,Proprietary,1,1,2,1.0,3.0,2.0,1.0,2.0,2.0,1.0
450596,TX,Acute Care Hospitals,Proprietary,1,1,3,2.0,2.0,3.0,1.0,2.0,2.0,1.0
450597,TX,Acute Care Hospitals,Government - Hospital District or Authority,1,1,4,2.0,,3.0,3.0,2.0,3.0,2.0
450604,TX,Acute Care Hospitals,Voluntary non-profit - Private,1,1,5,2.0,3.0,3.0,3.0,2.0,2.0,1.0
450605,TX,Acute Care Hospitals,Proprietary,1,3,3,2.0,,2.0,1.0,1.0,1.0,
450610,TX,Acute Care Hospitals,Voluntary non-profit - Private,1,1,5,3.0,3.0,3.0,2.0,2.0,2.0,1.0
450617,TX,Acute Care Hospitals,Proprietary,1,1,3,3.0,3.0,1.0,1.0,2.0,2.0,2.0
450620,TX,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,,,2.0,,1.0,2.0,
450634,TX,Acute Care Hospitals,Proprietary,1,1,3,3.0,2.0,1.0,2.0,2.0,2.0,2.0
450638,TX,Acute Care Hospitals,Proprietary,1,1,2,2.0,2.0,1.0,1.0,3.0,1.0,2.0
450639,TX,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,3.0,3.0,3.0,2.0,2.0,2.0
450641,TX,Acute Care Hospitals,Government - Hospital District or Authority,1,1,3,2.0,,2.0,,2.0,3.0,
450643,TX,Acute Care Hospitals,Proprietary,1,1,3,2.0,3.0,2.0,1.0,2.0,1.0,2.0
450644,TX,Acute Care Hospitals,Proprietary,1,1,3,2.0,2.0,3.0,1.0,2.0,1.0,2.0
450647,TX,Acute Care Hospitals,Proprietary,1,1,3,2.0,2.0,3.0,3.0,2.0,2.0,2.0
450651,TX,Acute Care Hospitals,Proprietary,1,1,3,1.0,2.0,3.0,2.0,2.0,3.0,1.0
450653,TX,Acute Care Hospitals,Proprietary,1,1,2,1.0,2.0,2.0,1.0,2.0,2.0,2.0
450654,TX,Acute Care Hospitals,Government - Hospital District or Authority,1,1,3,2.0,,1.0,,2.0,2.0,
450656,TX,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,2.0,2.0,2.0,2.0,2.0,3.0,2.0
450658,TX,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,,2.0,,2.0,3.0,
450659,TX,Acute Care Hospitals,Proprietary,1,1,4,2.0,3.0,3.0,1.0,2.0,2.0,2.0
450661,TX,Acute Care Hospitals,Proprietary,1,1,3,2.0,2.0,2.0,1.0,2.0,2.0,
450662,TX,Acute Care Hospitals,Proprietary,1,1,3,3.0,3.0,1.0,1.0,2.0,2.0,1.0
450668,TX,Acute Care Hospitals,Proprietary,1,1,2,2.0,1.0,3.0,1.0,2.0,2.0,2.0
450669,TX,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,2.0,2.0,2.0,3.0,
450670,TX,Acute Care Hospitals,Proprietary,1,1,3,3.0,1.0,3.0,1.0,2.0,2.0,2.0
450672,TX,Acute Care Hospitals,Proprietary,1,1,3,2.0,2.0,3.0,2.0,2.0,2.0,2.0
450674,TX,Acute Care Hospitals,Proprietary,1,3,3,,2.0,,1.0,2.0,3.0,
450675,TX,Acute Care Hospitals,Proprietary,1,1,3,2.0,3.0,2.0,1.0,2.0,1.0,2.0
450677,TX,Acute Care Hospitals,Voluntary non-profit - Church,1,1,4,2.0,2.0,3.0,2.0,1.0,2.0,2.0
450678,TX,Acute Care Hospitals,Proprietary,1,1,3,2.0,2.0,2.0,1.0,2.0,1.0,2.0
450684,TX,Acute Care Hospitals,Government - Hospital District or Authority,1,1,4,3.0,3.0,2.0,2.0,2.0,1.0,2.0
450686,TX,Acute Care Hospitals,Government - Hospital District or Authority,1,1,3,1.0,3.0,2.0,2.0,2.0,2.0,1.0
450688,TX,Acute Care Hospitals,Proprietary,1,1,2,2.0,3.0,2.0,1.0,2.0,2.0,
450690,TX,Acute Care Hospitals,Government - State,1,1,4,2.0,2.0,3.0,3.0,2.0,2.0,2.0
450848,TX,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,2.0,3.0,2.0,2.0,2.0,2.0
450694,TX,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,,2.0,,2.0,2.0,
450697,TX,Acute Care Hospitals,Proprietary,1,1,2,2.0,2.0,2.0,1.0,2.0,1.0,
450698,TX,Acute Care Hospitals,Government - Local,1,1,,,,,,2.0,3.0,
450702,TX,Acute Care Hospitals,Proprietary,1,1,4,3.0,3.0,2.0,2.0,2.0,2.0,1.0
450709,TX,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,2.0,2.0,2.0,1.0,
450711,TX,Acute Care Hospitals,Proprietary,1,1,4,3.0,1.0,2.0,1.0,2.0,3.0,2.0
450713,TX,Acute Care Hospitals,Proprietary,1,1,4,2.0,3.0,1.0,3.0,2.0,3.0,3.0
450716,TX,Acute Care Hospitals,Proprietary,1,1,2,2.0,2.0,1.0,1.0,2.0,2.0,2.0
450718,TX,Acute Care Hospitals,Voluntary non-profit - Other,1,1,4,2.0,3.0,2.0,2.0,2.0,2.0,2.0
450723,TX,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,1.0,3.0,1.0,2.0,1.0,2.0
450730,TX,Acute Care Hospitals,Proprietary,0,1,2,2.0,1.0,2.0,1.0,2.0,2.0,2.0
450742,TX,Acute Care Hospitals,Proprietary,1,1,2,1.0,3.0,1.0,1.0,2.0,2.0,2.0
450743,TX,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,3.0,3.0,3.0,2.0,2.0,2.0,2.0
450746,TX,Acute Care Hospitals,Government - Hospital District or Authority,1,1,,,,,,2.0,3.0,
450747,TX,Acute Care Hospitals,Proprietary,1,1,3,2.0,2.0,2.0,1.0,2.0,3.0,2.0
490011,VA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,2.0,1.0,2.0,1.0,2.0
450749,TX,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,,2.0,,2.0,2.0,
450754,TX,Acute Care Hospitals,Government - Hospital District or Authority,1,1,4,2.0,,2.0,3.0,2.0,3.0,
450755,TX,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,,2.0,3.0,2.0,2.0,
450766,TX,Acute Care Hospitals,Government - State,0,1,4,,3.0,,2.0,2.0,,2.0
450771,TX,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,2.0,3.0,3.0,2.0,2.0,2.0
450774,TX,Acute Care Hospitals,Physician,1,1,,,,,3.0,2.0,,
450775,TX,Acute Care Hospitals,Proprietary,1,1,3,2.0,3.0,1.0,1.0,2.0,1.0,1.0
450779,TX,Acute Care Hospitals,Voluntary non-profit - Private,1,1,5,2.0,3.0,3.0,3.0,2.0,2.0,2.0
450780,TX,Acute Care Hospitals,Proprietary,1,1,,,,,3.0,2.0,,
450788,TX,Acute Care Hospitals,Proprietary,1,1,4,2.0,3.0,3.0,2.0,2.0,2.0,2.0
450797,TX,Acute Care Hospitals,Proprietary,0,1,,,,,,2.0,,
450801,TX,Acute Care Hospitals,Voluntary non-profit - Church,1,1,3,3.0,1.0,2.0,3.0,2.0,1.0,1.0
450803,TX,Acute Care Hospitals,Physician,1,1,2,2.0,,2.0,1.0,2.0,2.0,
450804,TX,Acute Care Hospitals,Voluntary non-profit - Other,1,1,5,,3.0,,3.0,2.0,,
450808,TX,Acute Care Hospitals,Physician,1,1,,,,,3.0,2.0,,
450809,TX,Acute Care Hospitals,Proprietary,1,1,4,2.0,3.0,2.0,3.0,3.0,2.0,3.0
450820,TX,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,3.0,3.0,2.0,3.0,2.0,1.0,1.0
450822,TX,Acute Care Hospitals,Proprietary,1,1,4,2.0,2.0,2.0,2.0,2.0,3.0,
450825,TX,Acute Care Hospitals,Proprietary,1,3,,,,,2.0,2.0,,
450827,TX,Acute Care Hospitals,Proprietary,1,1,4,,3.0,2.0,3.0,2.0,3.0,2.0
450828,TX,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,2.0,2.0,2.0,1.0,
450831,TX,Acute Care Hospitals,Proprietary,1,3,,,,,,2.0,,
450833,TX,Acute Care Hospitals,Proprietary,1,1,3,2.0,2.0,3.0,2.0,2.0,2.0,
450834,TX,Acute Care Hospitals,Proprietary,1,3,,,,,3.0,2.0,,
450840,TX,Acute Care Hospitals,Government - Federal,1,1,3,2.0,2.0,2.0,2.0,2.0,2.0,
450844,TX,Acute Care Hospitals,Voluntary non-profit - Church,1,1,4,3.0,3.0,2.0,3.0,2.0,1.0,2.0
450845,TX,Acute Care Hospitals,Proprietary,1,1,,,,,3.0,2.0,3.0,
450847,TX,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,3.0,2.0,3.0,2.0,2.0,1.0
450851,TX,Acute Care Hospitals,Proprietary,1,1,4,2.0,,3.0,3.0,,,
450853,TX,Acute Care Hospitals,Proprietary,1,1,4,,2.0,,3.0,2.0,2.0,2.0
450855,TX,Acute Care Hospitals,Proprietary,1,1,4,3.0,3.0,3.0,2.0,2.0,1.0,2.0
450856,TX,Acute Care Hospitals,Proprietary,1,1,,,,,3.0,2.0,2.0,
450860,TX,Acute Care Hospitals,Proprietary,1,1,,,,,3.0,2.0,,
450862,TX,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,1.0,1.0,1.0,2.0,1.0,2.0
450864,TX,Acute Care Hospitals,Physician,1,1,5,,3.0,,3.0,2.0,2.0,2.0
450865,TX,Acute Care Hospitals,Voluntary non-profit - Private,0,3,,,,,2.0,2.0,2.0,
450867,TX,Acute Care Hospitals,Voluntary non-profit - Private,1,3,4,2.0,3.0,2.0,2.0,2.0,2.0,
450869,TX,Acute Care Hospitals,Proprietary,1,1,3,3.0,2.0,3.0,1.0,2.0,1.0,1.0
450871,TX,Acute Care Hospitals,Physician,1,1,,,,,2.0,2.0,,
450872,TX,Acute Care Hospitals,Physician,1,3,4,,2.0,,3.0,2.0,2.0,
450874,TX,Acute Care Hospitals,Proprietary,1,1,,,,,3.0,2.0,2.0,
450875,TX,Acute Care Hospitals,Proprietary,1,3,,,,,3.0,,,
450876,TX,Acute Care Hospitals,Proprietary,1,1,4,2.0,2.0,2.0,3.0,2.0,3.0,2.0
450877,TX,Acute Care Hospitals,Proprietary,1,1,3,,2.0,,2.0,2.0,2.0,1.0
450880,TX,Acute Care Hospitals,Voluntary non-profit - Private,1,1,,,,,3.0,2.0,,
450883,TX,Acute Care Hospitals,Proprietary,1,1,,,,,3.0,2.0,2.0,
450885,TX,Acute Care Hospitals,Voluntary non-profit - Other,1,1,2,2.0,1.0,2.0,1.0,2.0,2.0,2.0
450888,TX,Acute Care Hospitals,Government - State,1,1,,,,,3.0,2.0,,
450889,TX,Acute Care Hospitals,Proprietary,1,1,,,,,3.0,2.0,,
450890,TX,Acute Care Hospitals,Voluntary non-profit - Other,1,1,4,2.0,2.0,3.0,3.0,2.0,3.0,2.0
450891,TX,Acute Care Hospitals,Proprietary,1,1,,,,,3.0,2.0,,1.0
450893,TX,Acute Care Hospitals,Physician,1,1,,,,,3.0,2.0,3.0,
450894,TX,Acute Care Hospitals,Physician,1,1,,,,,2.0,2.0,2.0,
451300,TX,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,,,,2.0,
451301,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,
451303,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,2.0,,,,
451304,TX,Critical Access Hospitals,Proprietary,1,3,,,,,,,,
451305,TX,Critical Access Hospitals,Voluntary non-profit - Church,0,1,,,,,,,,
451306,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,3,3,,,2.0,,2.0,2.0,
451307,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,
451308,TX,Critical Access Hospitals,Government - Local,1,1,,2.0,,2.0,,,,
451309,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,
451310,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,2.0,,,,
451311,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,2.0,2.0,
451312,TX,Critical Access Hospitals,Proprietary,1,1,,,,,,,,
451313,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,
451314,TX,Critical Access Hospitals,Government - Local,1,3,,,,,,,,
451315,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,
451316,TX,Critical Access Hospitals,Voluntary non-profit - Church,0,1,,,,2.0,,,,
451317,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,
451318,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,
451319,TX,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,2.0,,2.0,,,,
451320,TX,Critical Access Hospitals,Government - Local,1,1,,,,,,,3.0,
451322,TX,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,2.0,,,,
451323,TX,Critical Access Hospitals,Voluntary non-profit - Church,1,1,4,2.0,,2.0,,2.0,3.0,2.0
451324,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,
451325,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,
451380,TX,Critical Access Hospitals,Voluntary non-profit - Private,1,1,3,2.0,,2.0,3.0,2.0,2.0,2.0
451326,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,
451328,TX,Critical Access Hospitals,Proprietary,1,1,,,,,,,,
451329,TX,Critical Access Hospitals,Government - Hospital District or Authority,0,1,,,,,,,,
451330,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,4,2.0,,2.0,3.0,2.0,2.0,
451331,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,2.0,,,,
451332,TX,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,,,,,
451333,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,
451334,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,
451335,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,
451337,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,2.0,,2.0,,,,
451338,TX,Critical Access Hospitals,Proprietary,0,3,,,,,,,2.0,
451339,TX,Critical Access Hospitals,Voluntary non-profit - Other,1,1,,,,,,,,
451340,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,
451341,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,
451342,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,3,2.0,,2.0,,,3.0,
451343,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,3,,,2.0,,2.0,2.0,
451344,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,2.0,2.0,
451345,TX,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,,,,,
451346,TX,Critical Access Hospitals,Voluntary non-profit - Private,1,1,4,2.0,,2.0,3.0,,,
451347,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,2.0,,1.0,,,,
451348,TX,Critical Access Hospitals,Voluntary non-profit - Private,1,3,,,,,,,,
451349,TX,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,2.0,,2.0,,,,
451367,TX,Critical Access Hospitals,Voluntary non-profit - Other,1,1,4,2.0,,2.0,3.0,,,
451350,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,2.0,3.0,
451351,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,
451352,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,
451353,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,2.0,2.0,
451354,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,2.0,,,2.0,
451355,TX,Critical Access Hospitals,Proprietary,1,3,,,,,,,3.0,
451356,TX,Critical Access Hospitals,Government - Local,1,1,4,2.0,,2.0,3.0,2.0,2.0,
451357,TX,Critical Access Hospitals,Proprietary,1,1,,,,2.0,,,,
451366,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,
451358,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,
451359,TX,Critical Access Hospitals,Voluntary non-profit - Church,1,1,,,,,,,,
451360,TX,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,,,,,
451361,TX,Critical Access Hospitals,Proprietary,1,1,,,,2.0,,,,
451362,TX,Critical Access Hospitals,Government - Local,1,1,,,,2.0,,,,
451363,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,2.0,3.0,
451364,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,3,,,2.0,,2.0,3.0,
451365,TX,Critical Access Hospitals,Voluntary non-profit - Private,1,1,3,2.0,,2.0,2.0,2.0,3.0,2.0
451369,TX,Critical Access Hospitals,Proprietary,1,1,3,2.0,,2.0,2.0,,,
451370,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,2.0,,2.0,,,,
451371,TX,Critical Access Hospitals,Government - Federal,1,1,3,2.0,,2.0,,2.0,3.0,
451372,TX,Critical Access Hospitals,Proprietary,1,1,,,,2.0,,,,
451373,TX,Critical Access Hospitals,Government - Local,1,1,,2.0,,2.0,,,,
451374,TX,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,2.0,,2.0,,,,
451375,TX,Critical Access Hospitals,Proprietary,1,1,,,,,,,2.0,
451376,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,2.0,,2.0,,,,
451377,TX,Critical Access Hospitals,Government - Local,1,1,2,2.0,,2.0,,1.0,,
451378,TX,Critical Access Hospitals,Proprietary,1,1,3,2.0,,2.0,3.0,2.0,2.0,
451379,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,3.0,2.0,2.0,2.0
451381,TX,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,,,,,
451382,TX,Critical Access Hospitals,Voluntary non-profit - Private,1,3,,,,,,,,
451384,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,3,,,,,,,,
451385,TX,Critical Access Hospitals,Government - Hospital District or Authority,1,3,,,,,,,,
453300,TX,Childrens,Voluntary non-profit - Private,1,1,,,,,,,,
453301,TX,Childrens,Voluntary non-profit - Other,1,1,,,,,,,,
453302,TX,Childrens,Voluntary non-profit - Private,1,1,,,,,,,,
453304,TX,Childrens,Voluntary non-profit - Private,1,1,,,,,,,,
453306,TX,Childrens,Voluntary non-profit - Private,1,1,,,,,,,,
453308,TX,Childrens,Voluntary non-profit - Church,0,1,,,,,,,,
453309,TX,Childrens,Proprietary,0,1,,,,,,,,
453310,TX,Childrens,Voluntary non-profit - Private,1,1,,,,,,,,
460021,UT,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,1.0,3.0,3.0,3.0,2.0,2.0,2.0
460023,UT,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,,1.0,3.0,3.0,2.0,3.0,2.0
453311,TX,Childrens,Voluntary non-profit - Private,0,3,,,,,,,,
453312,TX,Childrens,Voluntary non-profit - Other,0,3,,,,,,,,
453313,TX,Childrens,Voluntary non-profit - Private,1,1,,,,,,,,
453314,TX,Childrens,Voluntary non-profit - Private,0,3,,,,,,,,
453315,TX,Childrens,Voluntary non-profit - Private,1,1,,,,,,,,
490112,VA,Acute Care Hospitals,Proprietary,1,1,2,1.0,3.0,1.0,1.0,2.0,2.0,2.0
453316,TX,Childrens,Voluntary non-profit - Private,1,3,,,,,,,,
460001,UT,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,1.0,1.0,3.0,3.0,2.0,2.0,2.0
460003,UT,Acute Care Hospitals,Proprietary,1,1,3,2.0,1.0,3.0,1.0,2.0,2.0,2.0
460004,UT,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,1.0,3.0,3.0,2.0,2.0,3.0
460005,UT,Acute Care Hospitals,Proprietary,1,1,3,2.0,3.0,2.0,1.0,2.0,3.0,2.0
460006,UT,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,2.0,3.0,3.0,2.0,2.0,2.0
460007,UT,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,2.0,2.0,3.0,2.0,3.0,2.0
460009,UT,Acute Care Hospitals,Government - State,1,1,4,2.0,3.0,3.0,3.0,2.0,1.0,3.0
460010,UT,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,1.0,3.0,3.0,2.0,2.0,3.0
460011,UT,Acute Care Hospitals,Proprietary,1,1,4,2.0,,3.0,2.0,2.0,3.0,2.0
460013,UT,Acute Care Hospitals,Proprietary,1,1,3,2.0,2.0,2.0,2.0,2.0,3.0,2.0
460014,UT,Acute Care Hospitals,Proprietary,1,1,3,2.0,2.0,2.0,1.0,2.0,2.0,
460015,UT,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,2.0,3.0,3.0,2.0,2.0,2.0
460017,UT,Acute Care Hospitals,Proprietary,1,1,3,,,2.0,2.0,2.0,3.0,1.0
460019,UT,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,2.0,2.0,2.0,1.0,1.0,3.0,
460026,UT,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,,,2.0,2.0,2.0,3.0,2.0
460030,UT,Acute Care Hospitals,Proprietary,1,1,3,2.0,2.0,2.0,2.0,2.0,3.0,
460033,UT,Acute Care Hospitals,Voluntary non-profit - Other,1,1,,,,,,2.0,3.0,
460035,UT,Acute Care Hospitals,Government - Local,1,1,,,,,,2.0,3.0,2.0
460039,UT,Acute Care Hospitals,Voluntary non-profit - Private,1,1,,,,,,2.0,2.0,
460041,UT,Acute Care Hospitals,Proprietary,1,1,2,2.0,1.0,3.0,1.0,2.0,3.0,2.0
460042,UT,Acute Care Hospitals,Proprietary,1,1,4,2.0,3.0,3.0,3.0,2.0,3.0,2.0
460043,UT,Acute Care Hospitals,Voluntary non-profit - Private,1,1,,,,,3.0,2.0,2.0,
460044,UT,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,2.0,3.0,3.0,2.0,2.0,2.0
460047,UT,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,2.0,2.0,2.0,1.0,2.0,3.0,2.0
460049,UT,Acute Care Hospitals,Voluntary non-profit - Private,0,1,,,,,3.0,,,2.0
460051,UT,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,2.0,2.0,3.0,1.0,1.0,3.0,2.0
460052,UT,Acute Care Hospitals,Proprietary,1,1,4,2.0,2.0,2.0,3.0,2.0,3.0,
490007,VA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,2.0,1.0,3.0,3.0,2.0,1.0,2.0
460054,UT,Acute Care Hospitals,Proprietary,1,1,,,,,3.0,2.0,2.0,
460057,UT,Acute Care Hospitals,Proprietary,1,1,4,,2.0,2.0,3.0,2.0,2.0,2.0
460058,UT,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,,2.0,2.0,2.0,2.0,2.0,2.0
460060,UT,Acute Care Hospitals,Proprietary,1,1,3,,,2.0,3.0,2.0,3.0,2.0
461300,UT,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,,,2.0,2.0,
461301,UT,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,,,2.0,2.0,
461302,UT,Critical Access Hospitals,Voluntary non-profit - Private,1,3,3,,,2.0,,2.0,2.0,
461303,UT,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,,3.0,2.0,2.0,
461304,UT,Critical Access Hospitals,Voluntary non-profit - Private,1,1,4,,,2.0,3.0,2.0,2.0,
461305,UT,Critical Access Hospitals,Government - Hospital District or Authority,0,1,,,,,,,,
461306,UT,Critical Access Hospitals,Voluntary non-profit - Other,1,3,,,,2.0,3.0,,,
461307,UT,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,,3.0,2.0,3.0,
461308,UT,Critical Access Hospitals,Government - Local,1,1,,,,2.0,,,,
461309,UT,Critical Access Hospitals,Government - Local,1,1,,,,,,,,
461310,UT,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,,,,,
463301,UT,Childrens,Voluntary non-profit - Private,1,1,,,,,,,,
463302,UT,Childrens,Voluntary non-profit - Private,0,1,,,,,,,,
470001,VT,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,3.0,3.0,2.0,2.0,1.0,2.0
470003,VT,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,1.0,2.0,3.0,3.0,2.0,1.0,3.0
470005,VT,Acute Care Hospitals,Voluntary non-profit - Other,1,1,4,2.0,2.0,3.0,3.0,2.0,1.0,2.0
470011,VT,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,2.0,3.0,2.0,2.0,2.0,2.0
470012,VT,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,3.0,3.0,3.0,3.0,2.0,2.0,2.0
